year_month,uf,product,unit,volume
2016-06-01,PA,GASOLINA DE AVIACAO,m3,352.239
2016-06-01,AP,GASOLINA DE AVIACAO,m3,17.465
2016-06-01,TO,GASOLINA DE AVIACAO,m3,141.0
2016-06-01,MA,GASOLINA DE AVIACAO,m3,420.966
2016-06-01,PI,GASOLINA DE AVIACAO,m3,73.076
2016-06-01,CE,GASOLINA DE AVIACAO,m3,3.947
2016-06-01,RN,GASOLINA DE AVIACAO,m3,26.7
2016-06-01,PB,GASOLINA DE AVIACAO,m3,20.0
2016-06-01,PE,GASOLINA DE AVIACAO,m3,20.0
2016-06-01,AL,GASOLINA DE AVIACAO,m3,15.0
2016-06-01,SE,GASOLINA DE AVIACAO,m3,10.0
2016-06-01,BA,GASOLINA DE AVIACAO,m3,131.32
2016-06-01,MG,GASOLINA DE AVIACAO,m3,309.41
2016-06-01,ES,GASOLINA DE AVIACAO,m3,36.62
2016-06-01,RJ,GASOLINA DE AVIACAO,m3,109.837
2016-06-01,SP,GASOLINA DE AVIACAO,m3,847.071
2016-06-01,PR,GASOLINA DE AVIACAO,m3,4512.752
2016-06-01,SC,GASOLINA DE AVIACAO,m3,104.948
2016-06-01,RS,GASOLINA DE AVIACAO,m3,738.152
2016-06-01,MS,GASOLINA DE AVIACAO,m3,270.583
2016-06-01,MT,GASOLINA DE AVIACAO,m3,448.783
2016-06-01,GO,GASOLINA DE AVIACAO,m3,383.949
2016-06-01,DF,GASOLINA DE AVIACAO,m3,25.05
2017-06-01,RO,GASOLINA DE AVIACAO,m3,51.0
2017-06-01,AC,GASOLINA DE AVIACAO,m3,113.0
2017-06-01,AM,GASOLINA DE AVIACAO,m3,68.0
2017-06-01,RR,GASOLINA DE AVIACAO,m3,161.0
2017-06-01,PA,GASOLINA DE AVIACAO,m3,333.7
2017-06-01,AP,GASOLINA DE AVIACAO,m3,63.0
2017-06-01,TO,GASOLINA DE AVIACAO,m3,1956.952
2017-06-01,MA,GASOLINA DE AVIACAO,m3,19.0
2017-06-01,PI,GASOLINA DE AVIACAO,m3,66.03
2017-06-01,CE,GASOLINA DE AVIACAO,m3,45.0
2017-06-01,RN,GASOLINA DE AVIACAO,m3,8.082
2017-06-01,PB,GASOLINA DE AVIACAO,m3,26.0
2017-06-01,PE,GASOLINA DE AVIACAO,m3,30.0
2017-06-01,AL,GASOLINA DE AVIACAO,m3,10.0
2017-06-01,SE,GASOLINA DE AVIACAO,m3,5.0
2017-06-01,BA,GASOLINA DE AVIACAO,m3,127.9
2017-06-01,MG,GASOLINA DE AVIACAO,m3,310.153
2017-06-01,ES,GASOLINA DE AVIACAO,m3,56.0
2017-06-01,RJ,GASOLINA DE AVIACAO,m3,117.503
2017-06-01,SP,GASOLINA DE AVIACAO,m3,9329.361
2017-06-01,PR,GASOLINA DE AVIACAO,m3,348.912
2017-06-01,SC,GASOLINA DE AVIACAO,m3,159.449
2017-06-01,RS,GASOLINA DE AVIACAO,m3,406.622
2017-06-01,MS,GASOLINA DE AVIACAO,m3,217.801
2017-06-01,MT,GASOLINA DE AVIACAO,m3,349.5
2017-06-01,GO,GASOLINA DE AVIACAO,m3,257.267
2017-06-01,DF,GASOLINA DE AVIACAO,m3,25.0
2018-06-01,RO,GASOLINA DE AVIACAO,m3,30.0
2018-06-01,AC,GASOLINA DE AVIACAO,m3,45.0
2018-06-01,AM,GASOLINA DE AVIACAO,m3,0.0
2018-06-01,RR,GASOLINA DE AVIACAO,m3,0.0
2018-06-01,PA,GASOLINA DE AVIACAO,m3,330.037
2018-06-01,AP,GASOLINA DE AVIACAO,m3,329.0
2018-06-01,TO,GASOLINA DE AVIACAO,m3,120.0
2018-06-01,MA,GASOLINA DE AVIACAO,m3,10.211
2018-06-01,PI,GASOLINA DE AVIACAO,m3,35.071
2018-06-01,CE,GASOLINA DE AVIACAO,m3,47.251
2018-06-01,RN,GASOLINA DE AVIACAO,m3,0.0
2018-06-01,PB,GASOLINA DE AVIACAO,m3,15.95
2018-06-01,PE,GASOLINA DE AVIACAO,m3,26.341
2018-06-01,AL,GASOLINA DE AVIACAO,m3,7.0
2018-06-01,SE,GASOLINA DE AVIACAO,m3,5.0
2018-06-01,BA,GASOLINA DE AVIACAO,m3,131.263
2018-06-01,MG,GASOLINA DE AVIACAO,m3,240.541
2018-06-01,ES,GASOLINA DE AVIACAO,m3,72.899
2018-06-01,RJ,GASOLINA DE AVIACAO,m3,891.857
2018-06-01,SP,GASOLINA DE AVIACAO,m3,778.778
2018-06-01,PR,GASOLINA DE AVIACAO,m3,269.272
2018-06-01,SC,GASOLINA DE AVIACAO,m3,38.5
2018-06-01,RS,GASOLINA DE AVIACAO,m3,358.8
2018-06-01,MS,GASOLINA DE AVIACAO,m3,160.0
2018-06-01,MT,GASOLINA DE AVIACAO,m3,342.0
2018-06-01,GO,GASOLINA DE AVIACAO,m3,336.161
2018-06-01,DF,GASOLINA DE AVIACAO,m3,20.104
2019-06-01,RO,GASOLINA DE AVIACAO,m3,75.473
2019-06-01,AC,GASOLINA DE AVIACAO,m3,40.0
2019-06-01,AM,GASOLINA DE AVIACAO,m3,68.0
2019-06-01,RR,GASOLINA DE AVIACAO,m3,130.0
2019-06-01,PA,GASOLINA DE AVIACAO,m3,3274.806
2019-06-01,AP,GASOLINA DE AVIACAO,m3,0.0
2019-06-01,TO,GASOLINA DE AVIACAO,m3,101.455
2019-06-01,MA,GASOLINA DE AVIACAO,m3,45.94
2019-06-01,PI,GASOLINA DE AVIACAO,m3,18.579
2019-06-01,CE,GASOLINA DE AVIACAO,m3,36.0
2019-06-01,RN,GASOLINA DE AVIACAO,m3,10.0
2019-06-01,PB,GASOLINA DE AVIACAO,m3,0.0
2019-06-01,PE,GASOLINA DE AVIACAO,m3,20.167
2019-06-01,AL,GASOLINA DE AVIACAO,m3,0.0
2019-06-01,SE,GASOLINA DE AVIACAO,m3,5.094
2019-06-01,BA,GASOLINA DE AVIACAO,m3,155.493
2019-06-01,MG,GASOLINA DE AVIACAO,m3,406.603
2019-06-01,ES,GASOLINA DE AVIACAO,m3,691.746
2019-06-01,RJ,GASOLINA DE AVIACAO,m3,99.91
2019-06-01,SP,GASOLINA DE AVIACAO,m3,668.547
2019-06-01,PR,GASOLINA DE AVIACAO,m3,344.919
2019-06-01,SC,GASOLINA DE AVIACAO,m3,98.5
2019-06-01,RS,GASOLINA DE AVIACAO,m3,251.5
2019-06-01,MS,GASOLINA DE AVIACAO,m3,183.597
2019-06-01,MT,GASOLINA DE AVIACAO,m3,356.687
2019-06-01,GO,GASOLINA DE AVIACAO,m3,74.114
2019-06-01,DF,GASOLINA DE AVIACAO,m3,20.422
2020-06-01,RO,GASOLINA DE AVIACAO,m3,0.0
2020-06-01,AC,GASOLINA DE AVIACAO,m3,0.0
2020-06-01,AM,GASOLINA DE AVIACAO,m3,0.0
2020-06-01,RR,GASOLINA DE AVIACAO,m3,1390.361
2020-06-01,PA,GASOLINA DE AVIACAO,m3,0.0
2020-06-01,AP,GASOLINA DE AVIACAO,m3,0.0
2020-06-01,TO,GASOLINA DE AVIACAO,m3,0.0
2020-06-01,MA,GASOLINA DE AVIACAO,m3,68.487
2020-06-01,PI,GASOLINA DE AVIACAO,m3,50.077
2020-06-01,CE,GASOLINA DE AVIACAO,m3,-2.685
2020-06-01,RN,GASOLINA DE AVIACAO,m3,0.376
2020-06-01,PB,GASOLINA DE AVIACAO,m3,0.0
2020-06-01,PE,GASOLINA DE AVIACAO,m3,5.113
2020-06-01,AL,GASOLINA DE AVIACAO,m3,5.0
2020-06-01,SE,GASOLINA DE AVIACAO,m3,5.0
2020-06-01,BA,GASOLINA DE AVIACAO,m3,114.461
2020-06-01,MG,GASOLINA DE AVIACAO,m3,2155.309
2020-06-01,ES,GASOLINA DE AVIACAO,m3,0.0
2020-06-01,RJ,GASOLINA DE AVIACAO,m3,0.0
2020-06-01,SP,GASOLINA DE AVIACAO,m3,0.0
2020-06-01,PR,GASOLINA DE AVIACAO,m3,392.74
2020-06-01,SC,GASOLINA DE AVIACAO,m3,139.744
2020-06-01,RS,GASOLINA DE AVIACAO,m3,97.675
2020-06-01,MS,GASOLINA DE AVIACAO,m3,118.442
2020-06-01,MT,GASOLINA DE AVIACAO,m3,371.966
2020-06-01,GO,GASOLINA DE AVIACAO,m3,72.093
2020-06-01,DF,GASOLINA DE AVIACAO,m3,0.426
2000-06-01,RO,QUEROSENE ILUMINANTE,m3,5085.359
2000-06-01,AC,QUEROSENE ILUMINANTE,m3,0.0
2000-06-01,AM,QUEROSENE ILUMINANTE,m3,3484.8
2000-06-01,RR,QUEROSENE ILUMINANTE,m3,0.0
2000-06-01,PA,QUEROSENE ILUMINANTE,m3,267.2
2000-06-01,AP,QUEROSENE ILUMINANTE,m3,0.0
2000-06-01,TO,QUEROSENE ILUMINANTE,m3,0.0
2000-06-01,MA,QUEROSENE ILUMINANTE,m3,535.1
2000-06-01,PI,QUEROSENE ILUMINANTE,m3,343.634
2000-06-01,CE,QUEROSENE ILUMINANTE,m3,309.208
2000-06-01,RN,QUEROSENE ILUMINANTE,m3,125.0
2000-06-01,PB,QUEROSENE ILUMINANTE,m3,5.0
2000-06-01,PE,QUEROSENE ILUMINANTE,m3,246.55
2000-06-01,AL,QUEROSENE ILUMINANTE,m3,0.0
2000-06-01,SE,QUEROSENE ILUMINANTE,m3,0.0
2000-06-01,BA,QUEROSENE ILUMINANTE,m3,6669.153
2000-06-01,MG,QUEROSENE ILUMINANTE,m3,1079.436
2000-06-01,ES,QUEROSENE ILUMINANTE,m3,1029.984
2000-06-01,RJ,QUEROSENE ILUMINANTE,m3,1781.867
2000-06-01,SP,QUEROSENE ILUMINANTE,m3,4993.695
2000-06-01,PR,QUEROSENE ILUMINANTE,m3,795.422
2000-06-01,SC,QUEROSENE ILUMINANTE,m3,783.303
2000-06-01,RS,QUEROSENE ILUMINANTE,m3,1130.21
2000-06-01,MS,QUEROSENE ILUMINANTE,m3,0.0
2000-06-01,MT,QUEROSENE ILUMINANTE,m3,34.0
2000-06-01,GO,QUEROSENE ILUMINANTE,m3,83.15
2000-06-01,DF,QUEROSENE ILUMINANTE,m3,18.6
2001-06-01,RO,QUEROSENE ILUMINANTE,m3,5.0
2001-06-01,AC,QUEROSENE ILUMINANTE,m3,0.0
2001-06-01,AM,QUEROSENE ILUMINANTE,m3,226.0
2001-06-01,RR,QUEROSENE ILUMINANTE,m3,0.0
2001-06-01,PA,QUEROSENE ILUMINANTE,m3,219.3
2001-06-01,AP,QUEROSENE ILUMINANTE,m3,0.0
2001-06-01,TO,QUEROSENE ILUMINANTE,m3,0.0
2001-06-01,MA,QUEROSENE ILUMINANTE,m3,612.15
2001-06-01,PI,QUEROSENE ILUMINANTE,m3,102.24
2001-06-01,CE,QUEROSENE ILUMINANTE,m3,455.0
2001-06-01,RN,QUEROSENE ILUMINANTE,m3,57.0
2001-06-01,PB,QUEROSENE ILUMINANTE,m3,30.0
2001-06-01,PE,QUEROSENE ILUMINANTE,m3,175.45
2001-06-01,AL,QUEROSENE ILUMINANTE,m3,0.0
2001-06-01,SE,QUEROSENE ILUMINANTE,m3,40.0
2001-06-01,BA,QUEROSENE ILUMINANTE,m3,505.71
2001-06-01,MG,QUEROSENE ILUMINANTE,m3,2652.339
2001-06-01,ES,QUEROSENE ILUMINANTE,m3,201.937
2001-06-01,RJ,QUEROSENE ILUMINANTE,m3,2475.697
2001-06-01,SP,QUEROSENE ILUMINANTE,m3,8438.144
2001-06-01,PR,QUEROSENE ILUMINANTE,m3,569.07
2001-06-01,SC,QUEROSENE ILUMINANTE,m3,462.513
2001-06-01,RS,QUEROSENE ILUMINANTE,m3,1115.536
2001-06-01,MS,QUEROSENE ILUMINANTE,m3,37.0
2001-06-01,MT,QUEROSENE ILUMINANTE,m3,375.0
2001-06-01,GO,QUEROSENE ILUMINANTE,m3,95.05
2001-06-01,DF,QUEROSENE ILUMINANTE,m3,15.8
2002-06-01,RO,QUEROSENE ILUMINANTE,m3,35.0
2002-06-01,AC,QUEROSENE ILUMINANTE,m3,0.0
2002-06-01,AM,QUEROSENE ILUMINANTE,m3,335.0
2002-06-01,RR,QUEROSENE ILUMINANTE,m3,0.0
2002-06-01,PA,QUEROSENE ILUMINANTE,m3,272.2
2002-06-01,AP,QUEROSENE ILUMINANTE,m3,0.0
2002-06-01,TO,QUEROSENE ILUMINANTE,m3,0.0
2002-06-01,MA,QUEROSENE ILUMINANTE,m3,476.1
2002-06-01,PI,QUEROSENE ILUMINANTE,m3,123.395
2002-06-01,CE,QUEROSENE ILUMINANTE,m3,155.0
2002-06-01,RN,QUEROSENE ILUMINANTE,m3,60.0
2002-06-01,PB,QUEROSENE ILUMINANTE,m3,15.0
2002-06-01,PE,QUEROSENE ILUMINANTE,m3,297.1
2002-06-01,AL,QUEROSENE ILUMINANTE,m3,0.0
2002-06-01,SE,QUEROSENE ILUMINANTE,m3,5.0
2002-06-01,BA,QUEROSENE ILUMINANTE,m3,317.955
2002-06-01,MG,QUEROSENE ILUMINANTE,m3,3545.779
2002-06-01,ES,QUEROSENE ILUMINANTE,m3,4.971
2002-06-01,RJ,QUEROSENE ILUMINANTE,m3,2194.673
2002-06-01,SP,QUEROSENE ILUMINANTE,m3,9252.798
2002-06-01,PR,QUEROSENE ILUMINANTE,m3,571.78
2002-06-01,SC,QUEROSENE ILUMINANTE,m3,490.322
2002-06-01,RS,QUEROSENE ILUMINANTE,m3,1061.764
2002-06-01,MS,QUEROSENE ILUMINANTE,m3,20.0
2002-06-01,MT,QUEROSENE ILUMINANTE,m3,0.0
2002-06-01,GO,QUEROSENE ILUMINANTE,m3,650.05
2002-06-01,DF,QUEROSENE ILUMINANTE,m3,153.026
2003-06-01,RO,QUEROSENE ILUMINANTE,m3,0.0
2003-06-01,AC,QUEROSENE ILUMINANTE,m3,0.0
2003-06-01,AM,QUEROSENE ILUMINANTE,m3,365.8
2003-06-01,RR,QUEROSENE ILUMINANTE,m3,0.0
2003-06-01,PA,QUEROSENE ILUMINANTE,m3,232.65
2003-06-01,AP,QUEROSENE ILUMINANTE,m3,0.0
2003-06-01,TO,QUEROSENE ILUMINANTE,m3,0.0
2003-06-01,MA,QUEROSENE ILUMINANTE,m3,360.05
2003-06-01,PI,QUEROSENE ILUMINANTE,m3,51.132
2003-06-01,CE,QUEROSENE ILUMINANTE,m3,205.0
2003-06-01,RN,QUEROSENE ILUMINANTE,m3,75.0
2003-06-01,PB,QUEROSENE ILUMINANTE,m3,35.0
2003-06-01,PE,QUEROSENE ILUMINANTE,m3,1659.4
2003-06-01,AL,QUEROSENE ILUMINANTE,m3,0.0
2003-06-01,SE,QUEROSENE ILUMINANTE,m3,0.0
2003-06-01,BA,QUEROSENE ILUMINANTE,m3,220.91
2003-06-01,MG,QUEROSENE ILUMINANTE,m3,2712.174
2003-06-01,ES,QUEROSENE ILUMINANTE,m3,39.871
2003-06-01,RJ,QUEROSENE ILUMINANTE,m3,455.25
2003-06-01,SP,QUEROSENE ILUMINANTE,m3,5578.479
2003-06-01,PR,QUEROSENE ILUMINANTE,m3,583.431
2003-06-01,SC,QUEROSENE ILUMINANTE,m3,354.08
2003-06-01,RS,QUEROSENE ILUMINANTE,m3,718.283
2003-06-01,MS,QUEROSENE ILUMINANTE,m3,500.0
2003-06-01,MT,QUEROSENE ILUMINANTE,m3,57.0
2003-06-01,GO,QUEROSENE ILUMINANTE,m3,1139.55
2003-06-01,DF,QUEROSENE ILUMINANTE,m3,10.0
2004-06-01,RO,QUEROSENE ILUMINANTE,m3,0.0
2004-06-01,AC,QUEROSENE ILUMINANTE,m3,0.0
2004-06-01,AM,QUEROSENE ILUMINANTE,m3,440.0
2004-06-01,RR,QUEROSENE ILUMINANTE,m3,0.0
2004-06-01,PA,QUEROSENE ILUMINANTE,m3,133.15
2004-06-01,AP,QUEROSENE ILUMINANTE,m3,0.0
2004-06-01,TO,QUEROSENE ILUMINANTE,m3,0.0
2004-06-01,MA,QUEROSENE ILUMINANTE,m3,300.15
2004-06-01,PI,QUEROSENE ILUMINANTE,m3,75.0
2004-06-01,CE,QUEROSENE ILUMINANTE,m3,145.0
2004-06-01,RN,QUEROSENE ILUMINANTE,m3,35.0
2004-06-01,PB,QUEROSENE ILUMINANTE,m3,160.0
2004-06-01,PE,QUEROSENE ILUMINANTE,m3,145.0
2004-06-01,AL,QUEROSENE ILUMINANTE,m3,0.0
2004-06-01,SE,QUEROSENE ILUMINANTE,m3,0.0
2004-06-01,BA,QUEROSENE ILUMINANTE,m3,274.55
2004-06-01,MG,QUEROSENE ILUMINANTE,m3,2318.955
2004-06-01,ES,QUEROSENE ILUMINANTE,m3,39.903
2004-06-01,RJ,QUEROSENE ILUMINANTE,m3,190.568
2004-06-01,SP,QUEROSENE ILUMINANTE,m3,1326.707
2004-06-01,PR,QUEROSENE ILUMINANTE,m3,464.07
2004-06-01,SC,QUEROSENE ILUMINANTE,m3,422.607
2004-06-01,RS,QUEROSENE ILUMINANTE,m3,580.484
2004-06-01,MS,QUEROSENE ILUMINANTE,m3,665.0
2004-06-01,MT,QUEROSENE ILUMINANTE,m3,359.0
2004-06-01,GO,QUEROSENE ILUMINANTE,m3,75.0
2004-06-01,DF,QUEROSENE ILUMINANTE,m3,10.0
2005-06-01,RO,QUEROSENE ILUMINANTE,m3,0.0
2005-06-01,AC,QUEROSENE ILUMINANTE,m3,0.0
2005-06-01,AM,QUEROSENE ILUMINANTE,m3,255.0
2005-06-01,RR,QUEROSENE ILUMINANTE,m3,0.0
2005-06-01,PA,QUEROSENE ILUMINANTE,m3,70.0
2005-06-01,AP,QUEROSENE ILUMINANTE,m3,0.0
2005-06-01,TO,QUEROSENE ILUMINANTE,m3,0.0
2005-06-01,MA,QUEROSENE ILUMINANTE,m3,415.1
2005-06-01,PI,QUEROSENE ILUMINANTE,m3,95.0
2005-06-01,CE,QUEROSENE ILUMINANTE,m3,195.0
2005-06-01,RN,QUEROSENE ILUMINANTE,m3,535.0
2005-06-01,PB,QUEROSENE ILUMINANTE,m3,10.0
2005-06-01,PE,QUEROSENE ILUMINANTE,m3,100.0
2005-06-01,AL,QUEROSENE ILUMINANTE,m3,0.0
2005-06-01,SE,QUEROSENE ILUMINANTE,m3,0.0
2005-06-01,BA,QUEROSENE ILUMINANTE,m3,238.042
2005-06-01,MG,QUEROSENE ILUMINANTE,m3,513.75
2005-06-01,ES,QUEROSENE ILUMINANTE,m3,19.9
2005-06-01,RJ,QUEROSENE ILUMINANTE,m3,155.128
2005-06-01,SP,QUEROSENE ILUMINANTE,m3,743.659
2005-06-01,PR,QUEROSENE ILUMINANTE,m3,398.801
2005-06-01,SC,QUEROSENE ILUMINANTE,m3,391.755
2005-06-01,RS,QUEROSENE ILUMINANTE,m3,540.022
2005-06-01,MS,QUEROSENE ILUMINANTE,m3,2706.0
2005-06-01,MT,QUEROSENE ILUMINANTE,m3,44.0
2005-06-01,GO,QUEROSENE ILUMINANTE,m3,59.822
2005-06-01,DF,QUEROSENE ILUMINANTE,m3,0.0
2006-06-01,RO,QUEROSENE ILUMINANTE,m3,0.0
2006-06-01,AC,QUEROSENE ILUMINANTE,m3,0.0
2006-06-01,AM,QUEROSENE ILUMINANTE,m3,165.0
2006-06-01,RR,QUEROSENE ILUMINANTE,m3,0.0
2006-06-01,PA,QUEROSENE ILUMINANTE,m3,40.0
2006-06-01,AP,QUEROSENE ILUMINANTE,m3,0.0
2006-06-01,TO,QUEROSENE ILUMINANTE,m3,0.0
2006-06-01,MA,QUEROSENE ILUMINANTE,m3,305.1
2006-06-01,PI,QUEROSENE ILUMINANTE,m3,45.0
2006-06-01,CE,QUEROSENE ILUMINANTE,m3,1226.0
2006-06-01,RN,QUEROSENE ILUMINANTE,m3,65.0
2006-06-01,PB,QUEROSENE ILUMINANTE,m3,5.0
2006-06-01,PE,QUEROSENE ILUMINANTE,m3,103.0
2006-06-01,AL,QUEROSENE ILUMINANTE,m3,0.0
2006-06-01,SE,QUEROSENE ILUMINANTE,m3,0.0
2006-06-01,BA,QUEROSENE ILUMINANTE,m3,138.644
2006-06-01,MG,QUEROSENE ILUMINANTE,m3,723.28
2006-06-01,ES,QUEROSENE ILUMINANTE,m3,14.906
2006-06-01,RJ,QUEROSENE ILUMINANTE,m3,177.582
2006-06-01,SP,QUEROSENE ILUMINANTE,m3,606.837
2006-06-01,PR,QUEROSENE ILUMINANTE,m3,134.0
2006-06-01,SC,QUEROSENE ILUMINANTE,m3,899.484
2006-06-01,RS,QUEROSENE ILUMINANTE,m3,4356.182
2006-06-01,MS,QUEROSENE ILUMINANTE,m3,15.0
2006-06-01,MT,QUEROSENE ILUMINANTE,m3,30.0
2006-06-01,GO,QUEROSENE ILUMINANTE,m3,45.0
2006-06-01,DF,QUEROSENE ILUMINANTE,m3,0.0
2007-06-01,RO,QUEROSENE ILUMINANTE,m3,0.0
2007-06-01,AC,QUEROSENE ILUMINANTE,m3,0.0
2007-06-01,AM,QUEROSENE ILUMINANTE,m3,130.0
2007-06-01,RR,QUEROSENE ILUMINANTE,m3,0.0
2007-06-01,PA,QUEROSENE ILUMINANTE,m3,21.2
2007-06-01,AP,QUEROSENE ILUMINANTE,m3,0.0
2007-06-01,TO,QUEROSENE ILUMINANTE,m3,0.0
2007-06-01,MA,QUEROSENE ILUMINANTE,m3,255.0
2007-06-01,PI,QUEROSENE ILUMINANTE,m3,402.940809097026
2007-06-01,CE,QUEROSENE ILUMINANTE,m3,49.8548639059082
2007-06-01,RN,QUEROSENE ILUMINANTE,m3,67.6
2007-06-01,PB,QUEROSENE ILUMINANTE,m3,20.0
2007-06-01,PE,QUEROSENE ILUMINANTE,m3,45.0
2007-06-01,AL,QUEROSENE ILUMINANTE,m3,0.0
2007-06-01,SE,QUEROSENE ILUMINANTE,m3,30.0
2007-06-01,BA,QUEROSENE ILUMINANTE,m3,122.94
2007-06-01,MG,QUEROSENE ILUMINANTE,m3,639.5
2007-06-01,ES,QUEROSENE ILUMINANTE,m3,10.0
2007-06-01,RJ,QUEROSENE ILUMINANTE,m3,172.298
2007-06-01,SP,QUEROSENE ILUMINANTE,m3,424.2
2007-06-01,PR,QUEROSENE ILUMINANTE,m3,86.0
2007-06-01,SC,QUEROSENE ILUMINANTE,m3,3223.11034053994
2007-06-01,RS,QUEROSENE ILUMINANTE,m3,238.621307307804
2007-06-01,MS,QUEROSENE ILUMINANTE,m3,15.0
2007-06-01,MT,QUEROSENE ILUMINANTE,m3,0.0
2007-06-01,GO,QUEROSENE ILUMINANTE,m3,35.0
2007-06-01,DF,QUEROSENE ILUMINANTE,m3,10.0
2008-06-01,RO,QUEROSENE ILUMINANTE,m3,0.0
2008-06-01,AC,QUEROSENE ILUMINANTE,m3,0.0
2008-06-01,AM,QUEROSENE ILUMINANTE,m3,110.0
2008-06-01,RR,QUEROSENE ILUMINANTE,m3,0.0
2008-06-01,PA,QUEROSENE ILUMINANTE,m3,16.2
2008-06-01,AP,QUEROSENE ILUMINANTE,m3,0.0
2008-06-01,TO,QUEROSENE ILUMINANTE,m3,0.0
2008-06-01,MA,QUEROSENE ILUMINANTE,m3,1494.80489993851
2008-06-01,PI,QUEROSENE ILUMINANTE,m3,20.0
2008-06-01,CE,QUEROSENE ILUMINANTE,m3,41.0
2008-06-01,RN,QUEROSENE ILUMINANTE,m3,49.2
2008-06-01,PB,QUEROSENE ILUMINANTE,m3,9.98337340484521
2008-06-01,PE,QUEROSENE ILUMINANTE,m3,55.0
2008-06-01,AL,QUEROSENE ILUMINANTE,m3,0.0
2008-06-01,SE,QUEROSENE ILUMINANTE,m3,0.0
2008-06-01,BA,QUEROSENE ILUMINANTE,m3,49.4
2008-06-01,MG,QUEROSENE ILUMINANTE,m3,528.0
2008-06-01,ES,QUEROSENE ILUMINANTE,m3,5.0
2008-06-01,RJ,QUEROSENE ILUMINANTE,m3,102.452
2008-06-01,SP,QUEROSENE ILUMINANTE,m3,461.0
2008-06-01,PR,QUEROSENE ILUMINANTE,m3,937.368273016091
2008-06-01,SC,QUEROSENE ILUMINANTE,m3,241.0
2008-06-01,RS,QUEROSENE ILUMINANTE,m3,202.0
2008-06-01,MS,QUEROSENE ILUMINANTE,m3,15.0
2008-06-01,MT,QUEROSENE ILUMINANTE,m3,-0.0336422342645239
2008-06-01,GO,QUEROSENE ILUMINANTE,m3,2.0
2008-06-01,DF,QUEROSENE ILUMINANTE,m3,0.0
2009-06-01,RO,QUEROSENE ILUMINANTE,m3,0.0
2009-06-01,AC,QUEROSENE ILUMINANTE,m3,0.0
2009-06-01,AM,QUEROSENE ILUMINANTE,m3,90.0
2009-06-01,RR,QUEROSENE ILUMINANTE,m3,0.0
2009-06-01,PA,QUEROSENE ILUMINANTE,m3,30.0
2009-06-01,AP,QUEROSENE ILUMINANTE,m3,0.0
2009-06-01,TO,QUEROSENE ILUMINANTE,m3,0.0
2009-06-01,MA,QUEROSENE ILUMINANTE,m3,100.0
2009-06-01,PI,QUEROSENE ILUMINANTE,m3,25.0
2009-06-01,CE,QUEROSENE ILUMINANTE,m3,57.0
2009-06-01,RN,QUEROSENE ILUMINANTE,m3,22.6
2009-06-01,PB,QUEROSENE ILUMINANTE,m3,15.0
2009-06-01,PE,QUEROSENE ILUMINANTE,m3,68.0
2009-06-01,AL,QUEROSENE ILUMINANTE,m3,0.0
2009-06-01,SE,QUEROSENE ILUMINANTE,m3,0.0
2009-06-01,BA,QUEROSENE ILUMINANTE,m3,19.2
2009-06-01,MG,QUEROSENE ILUMINANTE,m3,307.0
2009-06-01,ES,QUEROSENE ILUMINANTE,m3,5.0
2009-06-01,RJ,QUEROSENE ILUMINANTE,m3,0.0
2009-06-01,SP,QUEROSENE ILUMINANTE,m3,2014.531
2009-06-01,PR,QUEROSENE ILUMINANTE,m3,45.0
2009-06-01,SC,QUEROSENE ILUMINANTE,m3,151.9
2009-06-01,RS,QUEROSENE ILUMINANTE,m3,187.0
2009-06-01,MS,QUEROSENE ILUMINANTE,m3,0.0
2009-06-01,MT,QUEROSENE ILUMINANTE,m3,0.0
2009-06-01,GO,QUEROSENE ILUMINANTE,m3,7.0
2009-06-01,DF,QUEROSENE ILUMINANTE,m3,5.0
2010-06-01,RO,QUEROSENE ILUMINANTE,m3,0.0
2010-06-01,AC,QUEROSENE ILUMINANTE,m3,0.0
2010-06-01,AM,QUEROSENE ILUMINANTE,m3,105.0
2010-06-01,RR,QUEROSENE ILUMINANTE,m3,0.0
2010-06-01,PA,QUEROSENE ILUMINANTE,m3,11.0
2010-06-01,AP,QUEROSENE ILUMINANTE,m3,0.0
2010-06-01,TO,QUEROSENE ILUMINANTE,m3,0.0
2010-06-01,MA,QUEROSENE ILUMINANTE,m3,85.0
2010-06-01,PI,QUEROSENE ILUMINANTE,m3,10.0
2010-06-01,CE,QUEROSENE ILUMINANTE,m3,41.0
2010-06-01,RN,QUEROSENE ILUMINANTE,m3,21.0
2010-06-01,PB,QUEROSENE ILUMINANTE,m3,0.0
2010-06-01,PE,QUEROSENE ILUMINANTE,m3,25.0
2010-06-01,AL,QUEROSENE ILUMINANTE,m3,0.0
2010-06-01,SE,QUEROSENE ILUMINANTE,m3,0.0
2010-06-01,BA,QUEROSENE ILUMINANTE,m3,2.2
2010-06-01,MG,QUEROSENE ILUMINANTE,m3,340.0
2010-06-01,ES,QUEROSENE ILUMINANTE,m3,0.0
2010-06-01,RJ,QUEROSENE ILUMINANTE,m3,5.834
2010-06-01,SP,QUEROSENE ILUMINANTE,m3,169.0
2010-06-01,PR,QUEROSENE ILUMINANTE,m3,42.0
2010-06-01,SC,QUEROSENE ILUMINANTE,m3,168.1
2010-06-01,RS,QUEROSENE ILUMINANTE,m3,143.0
2010-06-01,MS,QUEROSENE ILUMINANTE,m3,0.0
